"","Protein","Estimate","Std_Error","df","t_value","Pr_t","padj","significant","diffexpressed"
"198","ANKRD26P1",0.195461872530787,0.150093381690179,75.4103304055542,1.30226843002483,0.196788113659768,0.594041364044364,"Not-Significant","NO"
"199","ANKRD28",-0.0660578487591088,0.165900495311483,75.5150515189149,-0.398177525842123,0.691622846478541,0.899857033556805,"Not-Significant","NO"
"200","ANKRD34B",-0.0524102398356333,0.274291350148011,84.0187338812096,-0.191075073301991,0.848927754581218,0.957890731962023,"Not-Significant","NO"
"201","ANKRD34C",0.284187424828864,0.242695986242433,84.0214062019713,1.17096054709774,0.244924865596509,0.632668566024742,"Not-Significant","NO"
"202","ANKRD35",0.0430805975062018,0.0875107426129394,80.6680742703405,0.492289246095734,0.623852032737212,0.864096227305032,"Not-Significant","NO"
"203","ANKRD36B",0.756886053524945,0.428556950917232,78.0561731579344,1.7661271201062,0.0812845103070832,0.415680825875412,"Not-Significant","NO"
"204","ANKRD36BP1",0.145880587091001,0.173116433916614,92.2068533883005,0.842673244766973,0.401591748669634,0.747849941810798,"Not-Significant","NO"
"205","ANKRD45",0.269992363765964,0.210830132118758,243.000000000139,1.28061563616476,0.201549666783178,0.59980831809322,"Not-Significant","NO"
"206","ANKRD50",0.382334264420446,0.370103946779597,84.5934370927781,1.03304562879502,0.304526910153414,0.682230215045241,"Not-Significant","NO"
"207","ANKRD52",0.803277127822945,0.305686696062759,59.0073525775501,2.62777915483122,0.0109365916484953,0.166500179752092,"Not-Significant","NO"
"208","ANKRD53",0.151420973513375,0.135956322798142,84.7301518297473,1.11374719760694,0.268537159413828,0.652558343155467,"Not-Significant","NO"
"209","ANKRD54",0.0401691917643876,0.221133375336299,80.4363207078369,0.181651420565975,0.856313274142359,0.960559107987763,"Not-Significant","NO"
"210","ANKRD55",-0.016150660694861,0.244301776245763,82.65692826715,-0.0661094689651938,0.947450311675488,0.987592040729154,"Not-Significant","NO"
"211","ANKRD6",0.115702333764919,0.0986868957147915,84.9184060830724,1.17241841408512,0.244307680647193,0.632668566024742,"Not-Significant","NO"
"212","ANKS1A",0.38061279171239,0.202030466749236,82.4918789020924,1.8839375953371,0.0630963984421106,0.367853456232913,"Not-Significant","NO"
"213","ANKS3",0.282321481644745,0.317431704527858,84.9645258454186,0.889392828812312,0.376303259605505,0.731096981082156,"Not-Significant","NO"
"214","ANKUB1",0.0300276763292953,0.505682606464953,80.641185316258,0.0593804808498518,0.95279596721159,0.989204984183226,"Not-Significant","NO"
"215","ANKZF1",0.100188253034573,0.19002494549104,83.3518280796365,0.527237372839014,0.599429304511673,0.850890882629709,"Not-Significant","NO"
"216","ANLN",0.102659214079162,0.359706062227932,68.1827264129691,0.285397508852966,0.776204811585136,0.926201146796858,"Not-Significant","NO"
"217","ANOS1",-0.215670560337971,0.382758655374531,87.1803192501105,-0.56346357504819,0.574565717047616,0.840244490236382,"Not-Significant","NO"
"218","ANP32C",0.219824202640251,0.159235270322224,59.0827337565763,1.38049944711006,0.172633581890395,0.565124081384377,"Not-Significant","NO"
"219","ANP32E",-0.236777844106864,0.214231082118389,77.6276348724526,-1.10524505485164,0.272467229117264,0.654662757307603,"Not-Significant","NO"
"220","ANPEP",0.23753600671398,0.078971233271334,90.9600435621366,3.00788017198414,0.00340199637688275,0.0938738375246084,"Not-Significant","NO"
"221","ANXA1",-0.404586635937909,0.19449448265376,71.1823145560166,-2.08019595423772,0.0411086843756862,0.318878198861472,"Not-Significant","NO"
"222","ANXA10",0.0353562198290023,0.208146322557478,82.3834221242625,0.169862332394746,0.86553483549709,0.96325716948333,"Not-Significant","NO"
"223","ANXA11",-0.0167217487014946,0.0782527128171361,83.6837029973692,-0.213689060730336,0.831309319775168,0.949476372408069,"Not-Significant","NO"
"224","ANXA2",-0.544711469779441,0.225941180011992,81.170161856883,-2.41085520466225,0.0181741299987098,0.219832284778914,"Not-Significant","NO"
"225","ANXA3",-0.125736044713455,0.230423456648892,80.3522304296123,-0.545673806573629,0.586801895266425,0.846231511579649,"Not-Significant","NO"
"226","ANXA4",-0.158203076198123,0.219200097981515,77.8620072729867,-0.72172903960775,0.472622941114444,0.794416179398068,"Not-Significant","NO"
"227","ANXA5",0.070160254609158,0.278866041147857,83.7861699980747,0.251591245460965,0.801973088109553,0.936186380887537,"Not-Significant","NO"
"228","ANXA6",0.126213271481333,0.305361040679855,75.6525846764283,0.413324735861301,0.680537967039908,0.892669014453437,"Not-Significant","NO"
"229","AOC1",0.0279295983946854,0.221869367385178,84.2563066668014,0.125883075810993,0.90012437572077,0.97373725750796,"Not-Significant","NO"
"230","AOC3",0.010681696982236,0.0729949120420344,82.3265761838109,0.14633481544693,0.884014816591416,0.969670910621392,"Not-Significant","NO"
"231","AP1AR",0.315521730535652,0.139210453308456,86.2818295975958,2.26650889381512,0.0259213860016498,0.257726055977613,"Not-Significant","NO"
"232","AP1G1",-0.182185907644358,0.144988657629138,81.7107153578198,-1.2565528271209,0.212496048535117,0.607372445023057,"Not-Significant","NO"
"233","AP1G2",0.106833928562964,0.297684499008418,90.3706687227047,0.358883075601268,0.720519665526423,0.911120004035332,"Not-Significant","NO"
"234","AP2B1",-0.0144078294521649,0.213649255840144,77.1140336794472,-0.0674368342426854,0.946408491994466,0.987550471319487,"Not-Significant","NO"
"235","AP3B1",0.174857633122443,0.211022204319046,85.5911905063975,0.828621962729926,0.409623100334092,0.755830304350197,"Not-Significant","NO"
"236","AP3S2",0.00114262510059224,0.273770536345602,89.0734276096965,0.00417365986802105,0.996679244177567,0.99942318992787,"Not-Significant","NO"
"237","APBB1",0.147162387243275,0.143618621562133,83.7996500343172,1.02467483424222,0.308465493119612,0.685406664876825,"Not-Significant","NO"
"238","APBB1IP",-0.463095546403566,0.212409756062582,77.5800370444998,-2.18019904070284,0.0322745926573478,0.284510469049299,"Not-Significant","NO"
"239","APBB2",0.183922517713269,0.128132403615202,73.2865339439194,1.43540987700201,0.155424696987722,0.54173687147431,"Not-Significant","NO"
"240","APCS",-0.0170657014476491,0.100704865350125,82.6821212068353,-0.169462531808329,0.86584676684295,0.96325716948333,"Not-Significant","NO"
"241","APEX1",-0.247876333987478,0.225709706013295,76.0871527139087,-1.09820857226617,0.275576560708134,0.658227679697156,"Not-Significant","NO"
"242","APEX2",0.438498284166501,0.455252652516148,71.051454582457,0.96319764803775,0.338715122198522,0.706469837949929,"Not-Significant","NO"
"243","APIP",0.0971481043165822,0.18001520576884,82.1303571190062,0.539666101547729,0.590887509504941,0.848150576598594,"Not-Significant","NO"
"244","APLF",0.263753953857258,0.219439281796068,86.6538972337239,1.20194502870445,0.232659277397707,0.623112572622232,"Not-Significant","NO"
"245","APLP1",-0.0822972129072176,0.107198024893618,78.0446913035055,-0.767712026307281,0.444974832901205,0.778997948010912,"Not-Significant","NO"
"246","APOA1",-0.00268629989181594,0.0971206772895112,75.5504205358032,-0.027659402372249,0.978006735935324,0.996230660946446,"Not-Significant","NO"
"247","APOA2",0.0188779895948506,0.165578944682779,243.999999991591,0.114012017838485,0.909322023229613,0.97779339944601,"Not-Significant","NO"
"248","APOA4",-0.340438790351344,0.0879873251206977,76.3045048973131,-3.86917990613242,0.000228404416571974,0.0135964786404305,"Significant","DOWN"
"249","APOB",0.10989365636856,0.114250388901621,75.4916699585822,0.961866803474844,0.339187385806202,0.706469837949929,"Not-Significant","NO"
"250","APOBEC2",0.222174987779038,0.0893158604478663,66.3090876007861,2.48751998430023,0.0153859351535963,0.200775084836831,"Not-Significant","NO"
"251","APOBR",-0.122321326330904,0.123887633649448,86.1004862688418,-0.987357032559236,0.326234214769815,0.696386883916122,"Not-Significant","NO"
"252","APOD",-0.0556788642821364,0.0843802307777433,82.7416065429956,-0.659856743326455,0.511178387230432,0.81430050012214,"Not-Significant","NO"
"253","APOF",0.0219639870731294,0.0435826656970887,80.4086377181583,0.503961534289458,0.615666461596388,0.860461592530552,"Not-Significant","NO"
"254","APOH",0.068168042897517,0.0831432587022354,63.4510568859208,0.8198865904649,0.415350051637642,0.759717398013886,"Not-Significant","NO"
"255","APOL1",-0.655389706730839,0.264379913037616,77.0551864962025,-2.47896937101114,0.0153613752691296,0.200775084836831,"Not-Significant","NO"
"256","APOL5",-0.0482935298048991,0.166597602301118,76.1316789508844,-0.289881301638487,0.772695103719162,0.924805715056072,"Not-Significant","NO"
"257","APOM",-0.0136749739257245,0.0774917301082918,82.5370978166889,-0.176470107282599,0.860356921293039,0.961639444938928,"Not-Significant","NO"
"258","APP",0.226218639297219,0.100421800028943,75.220560669602,2.25268456880896,0.0271950012985749,0.263326814059973,"Not-Significant","NO"
"259","APPL2",0.483528954272712,0.237873688716726,83.9384574138716,2.03271306247127,0.0452422841996044,0.332651062420046,"Not-Significant","NO"
"260","APRT",0.0668926257426492,0.104378600028403,84.5316660942732,0.64086532799297,0.523343822574426,0.819014691511448,"Not-Significant","NO"
"261","APTX",0.0837609703364876,0.176676255204879,80.1147982592828,0.474092968743061,0.636723189799837,0.872116507547314,"Not-Significant","NO"
"262","AQP1",0.359614316296164,0.342887712565597,75.6164810730904,1.04878157810151,0.297619244055421,0.676442194339606,"Not-Significant","NO"
"263","ARAF",0.400780767713323,0.196804157151711,85.0343716500344,2.0364446234963,0.0448171170474765,0.330882734148746,"Not-Significant","NO"
"264","AREG",-0.147830882375627,0.113949025871602,79.3939557366464,-1.29734222161937,0.19827061912074,0.596025647220127,"Not-Significant","NO"
"265","AREL1",0.281471598253429,0.524179491823506,75.0758631008035,0.536975602143934,0.592872341214063,0.849388227082776,"Not-Significant","NO"
"266","ARF6",0.177521770230221,0.246021784949075,83.3373720812887,0.721569312518266,0.472578947795356,0.794416179398068,"Not-Significant","NO"
"267","ARFGAP3",0.116003998730072,0.101466445508729,90.3641789076763,1.14327448989126,0.255944460801577,0.641716124680231,"Not-Significant","NO"
"268","ARFGEF2",0.119114085748928,0.187595092726842,81.4148012479736,0.634953100411696,0.527239451193779,0.821253689521929,"Not-Significant","NO"
"269","ARFIP1",0.163575164228223,0.222330379197953,84.5552304521409,0.735730154458931,0.463930971617232,0.792536623402584,"Not-Significant","NO"
"270","ARFRP1",0.364669885057596,0.165960366912977,90.9004004446767,2.19733115707569,0.0305386938724242,0.275745781046839,"Not-Significant","NO"
"271","ARG1",-0.440579498226006,0.202373517703601,74.8916850515055,-2.17706102668673,0.0326271156177712,0.285716460401573,"Not-Significant","NO"
"272","ARG2",0.229498182648754,0.312617983075627,76.4363605787919,0.734117021646944,0.465123432474559,0.792536623402584,"Not-Significant","NO"
"273","ARHGAP1",-0.0393095918088413,0.115209719415021,66.4424736595998,-0.341200308519424,0.734029454291764,0.913527847976924,"Not-Significant","NO"
"274","ARHGAP10",0.289750428704401,0.249899712790434,82.4609179732809,1.15946683359091,0.249612322321236,0.6355988655275,"Not-Significant","NO"
"275","ARHGAP11A",-0.103890269534647,0.249616192922528,88.5768697480404,-0.416200040222917,0.678270358705923,0.89146027299032,"Not-Significant","NO"
"276","ARHGAP12",0.250772016289969,0.185449618625323,86.7426379756611,1.35223797249549,0.179814201211084,0.572165548358152,"Not-Significant","NO"
"277","ARHGAP17",0.226871296161439,0.188506934032848,79.4688491000979,1.20351698108838,0.23234925607398,0.623112572622232,"Not-Significant","NO"
"278","ARHGAP20",-0.155739107129534,0.205460029265727,82.0386202152959,-0.75800197092405,0.450621773272362,0.781392354445188,"Not-Significant","NO"
"279","ARHGAP24",0.421198221330867,0.3299428682956,85.4075239365227,1.27657925599868,0.205211029063603,0.60367409246262,"Not-Significant","NO"
"280","ARHGAP25",0.49211828868284,0.186702983975893,84.4406832084164,2.63583515487028,0.00998583450295788,0.159352262640575,"Not-Significant","NO"
"281","ARHGAP27",-0.566336973421357,0.207458426735036,76.3695258753256,-2.72988175189759,0.00786191932615022,0.143135562164756,"Not-Significant","NO"
"282","ARHGAP30",-0.527481006216792,0.173457147316567,77.0920921315271,-3.0409874391288,0.00322119605334712,0.0917521327453389,"Not-Significant","NO"
"283","ARHGAP31",0.390409521200145,0.278228780626204,85.4181239851714,1.40319603285274,0.164183093646935,0.55418975596758,"Not-Significant","NO"
"284","ARHGAP35",0.351566932135383,0.24992355615253,86.4260440108714,1.40669786212877,0.163102754473103,0.553212799742958,"Not-Significant","NO"
"285","ARHGAP42",-0.103045057005855,0.380747455821378,82.2044006339108,-0.270638858987406,0.787347167212259,0.930816519116437,"Not-Significant","NO"
"286","ARHGAP45",0.310654430607186,0.203414831811327,88.1010581611256,1.52719655612589,0.130294471778225,0.506000281332569,"Not-Significant","NO"
"287","ARHGAP5",0.258449646186677,0.257917374515918,79.168861008284,1.00206372940853,0.31936579806386,0.695909536303449,"Not-Significant","NO"
"288","ARHGEF1",0.117483004169929,0.208347963588976,86.4840148004761,0.563878821497371,0.574295938066956,0.840244490236382,"Not-Significant","NO"
"289","ARHGEF10",0.406362091263225,0.188046331226444,85.3075512351042,2.16096793068452,0.0335008404262535,0.29063078591862,"Not-Significant","NO"
"290","ARHGEF12",0.60417438244737,0.230677771596395,88.0782732542297,2.61912701109522,0.0103791089359765,0.162208021070217,"Not-Significant","NO"
"291","ARHGEF15",0.189678338202796,0.445158797906465,87.4179426722361,0.426091406246116,0.671088567629563,0.888556331464443,"Not-Significant","NO"
"292","ARHGEF19",0.138737496256964,0.227934972724704,76.0613477398699,0.608671388153008,0.544555830988223,0.82615838437801,"Not-Significant","NO"
"293","ARHGEF2",0.429360869224125,0.253288012400916,76.3777209643265,1.69514879584792,0.0941206890880304,0.446484029795333,"Not-Significant","NO"
"294","ARHGEF28",0.0612566911114498,0.154297392355658,75.788791937969,0.397004059344388,0.692480256460062,0.900400555516481,"Not-Significant","NO"
"295","ARHGEF33",0.0882038542194997,0.329334580210238,78.8016370559288,0.267824454277449,0.789534234266327,0.930816519116437,"Not-Significant","NO"
"296","ARHGEF38",0.618662480090451,0.327512330838149,74.1917094047605,1.88897461816845,0.0628034666656618,0.367853456232913,"Not-Significant","NO"
"297","ARHGEF40",-0.0858157470126394,0.153079720706841,85.0718478276704,-0.56059513707229,0.576547033983351,0.84155406358921,"Not-Significant","NO"
"298","ARHGEF5",-0.179811528144778,0.225012514769595,83.2967360649544,-0.799117899415053,0.426494860209502,0.766995848401202,"Not-Significant","NO"
"299","ARID1A",-0.0223075014993788,0.0944643465811909,82.2318271654064,-0.236147311728937,0.813905558756079,0.940925045538534,"Not-Significant","NO"
"300","ARID3A",-0.118051548810171,0.145170560130383,89.6042990995842,-0.813192073545382,0.418263470225907,0.761445531788556,"Not-Significant","NO"
"301","ARID4B",0.0895758865398003,0.146887230126889,79.0207183455005,0.609827596738121,0.543725682878219,0.825856927950766,"Not-Significant","NO"
"302","ARID5A",0.682621286347708,0.32824559750358,81.5105031869035,2.07960530632939,0.0407045472803148,0.317460117273204,"Not-Significant","NO"
"303","ARK2N",0.247914778349598,0.159258126471859,79.6304968560519,1.55668526210751,0.123510930611267,0.495153538802748,"Not-Significant","NO"
"304","ARL14EP",0.424401195798385,0.344166075207987,80.1477476664446,1.23312908031946,0.221132131085151,0.613060193871863,"Not-Significant","NO"
"305","ARL14EPL",0.364714057034802,0.271519515626553,79.5359475448597,1.34323330753296,0.183016713275082,0.575443648030495,"Not-Significant","NO"
"306","ARL2BP",-0.141842549738544,0.183038992892656,79.9373418757219,-0.774930781124478,0.440666854390501,0.776406050735242,"Not-Significant","NO"
"307","ARL4C",0.157383584162201,0.125209198234154,77.4060553382024,1.25696503437293,0.212545963207389,0.607372445023057,"Not-Significant","NO"
"308","ARMC3",0.0770675900784548,0.267205763306824,75.7837968125024,0.288420388560109,0.773812360412836,0.924906839231436,"Not-Significant","NO"
"309","ARMCX2",0.033904005663216,0.381640717771158,74.0351982527385,0.088837495802913,0.929450934991952,0.982711282774414,"Not-Significant","NO"
"310","ARNT",-0.0937331335454271,0.184823531390474,77.453346591734,-0.507149348571847,0.613490974915337,0.860461592530552,"Not-Significant","NO"
"311","ARPIN",0.370966937844444,0.260994101685764,84.6612306676661,1.4213613849829,0.158884916524403,0.546250673423937,"Not-Significant","NO"
